,player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,year,pid,hometown,new school, ast/tov, rimmade, rimmade+rimmiss, midmade, midmade+midmiss, rimmade/(rimmade+rimmiss), midmade/(midmade+midmiss), dunksmade, dunksmiss+dunksmade, dunksmade/(dunksmade+dunksmiss), dporpag, stops, bpm, obpm, dbpm,New Conf
685,Lewis Djonkam,Radford,BSth,25,34.9,118.1,16.3,63.5,63.48,9.6,6.2,7,15.8,18,30,0.6,54,85,0.635,1.6,1.3,35.3,Sr,9-Jun,22,1.32992,2022,51000,"Springfield, VA",Morgan St.,0.764771283,44,62,10,23,0.709677419,0.434782609,0,1,0,1.05404,0,-0.607507,-0.671617,0.0641098,MEAC
686,Ebrima Dibba,Coastal Carolina,SB,29,83.7,100.2,17.4,48.2,55.82,2.1,12.7,28.1,30.9,72,88,0.818,65,135,0.481,0,2.2,53,Jr,6-Jun,10,1.31106,2022,66458,"Bredand, Sweden",South Carolina,1.901047894,53,88,12,47,0.602272727,0.255319149,1,1,1,3.13265,0,-1.15211,-1.81699,0.664885,SEC
687,Will Richard,Belmont,OVC,32,68.1,113.6,21.3,54.2,58.24,7.6,18.3,10.7,13.2,73,91,0.802,89,147,0.605,3.5,2.5,32.2,Fr,5-Jun,4,2.81692,2022,75196,"Fairburn, GA",Florida,1.304397733,75,111,14,36,0.675675676,0.388888889,14,16,0.875,2.96688,0,3.91344,3.04929,0.864148,SEC
688,Joey Calcaterra,San Diego,WCC,28,64.4,90.2,19.7,45.4,48.65,1.1,10.6,10.7,19.7,32,37,0.865,56,136,0.412,0.2,1.3,16.4,Sr,3-Jun,2,0.528793,2022,65964,"Novato, CA",Connecticut,0.8000116,20,31,36,105,0.64516129,0.342857143,0,0,0,2.22683,0,-2.55117,-2.10454,-0.446627,BE
689,Mario McKinney Jr.,New Mexico St.,WAC,28,25.4,85.6,23.4,50.6,53.23,4.7,13,15.2,32.8,23,37,0.622,31,58,0.534,0.4,2.2,45.1,So,1-Jun,4,0.238934,2022,71713,"St. Louis, MO",UTEP,0.744673834,23,38,8,20,0.605263158,0.4,5,5,1,1.23444,0,-2.56247,-3.28218,0.719717,CUSA
690,Jabe Mullins,Saint Mary's,WCC,33,24.2,117.4,14.8,55.6,56.52,4.1,9.5,6.3,7.8,8,12,0.667,12,24,0.5,0.7,1.7,14.8,So,6-Jun,5,0.908946,2022,72969,"Snoqualmie, WA",Washington St.,1.713938805,9,15,3,9,0.6,0.333333333,0,0,0,1.15728,0,4.04479,2.59119,1.4536,P12
691,Britton Johnson,Alabama,SEC,7,1.5,65.7,30.5,22.7,21.79,31.7,10.7,0,17.8,0,1,0,1,2,0.5,0,2.7,9.1,Sr,4-Jun,21,-0.109436,2022,67684,"Mountain Brook, AL",Samford,0,1,1,0,1,1,0,0,0,0,0.24787,0,-11.5613,-4.00814,-7.5532,SC
692,Tyree Eady,North Dakota St.,Sum,31,81.7,107.8,17.8,52.7,56.28,3.9,12.9,13.1,17.7,54,67,0.806,84,166,0.506,1.1,1.8,26.2,Jr,5-Jun,3,1.60214,2022,66670,"Worcester, MD",North Texas,1.333370761,50,88,34,78,0.568181818,0.435897436,0,0,0,2.9583,0,0.938707,-0.210458,1.14916,CUSA
693,Matt Herasme,Marist,MAAC,28,68.5,94.2,10,45.5,46.92,4,14.9,5.6,20.8,8,10,0.8,16,37,0.432,1.4,1.2,8.3,Sr,3-Jun,13,-0.68362,2022,65957,"Chester, NY",New Hampshire,0.931061118,13,22,3,15,0.590909091,0.2,0,0,0,2.26615,0,-2.59322,-2.62886,0.0356436,AE
694,Nana Akenten,Southeast Missouri St.,OVC,28,43.5,99.3,18.9,47.3,47.94,5.3,21.5,6,9,18,34,0.529,29,64,0.453,3.2,1.9,18.7,Jr,6-Jun,21,0.734345,2022,50171,"Bolingbrook, IL",Mercer,1.062533986,18,39,11,26,0.461538462,0.423076923,8,12,0.666666667,1.3182,0,-1.44527,0.0558978,-1.50116,SC
695,Joe Reece,Bowling Green,MAC,21,34.3,112.2,26.4,52.8,57.07,10.2,18.5,6.9,12.8,62,89,0.697,79,152,0.52,2.5,2.7,55.3,Jr,9-Jun,20,2.08522,2022,66364,"St. Louis, MO",Duquesne,0.555583951,59,106,20,46,0.556603774,0.434782609,9,11,0.818181818,1.24869,0,1.18934,2.1169,-0.927557,A10
696,Nicholas McMullen,Murray St.,OVC,31,23.1,103.8,18.6,54.1,53.15,17.1,14.6,6.1,22,15,32,0.469,33,61,0.541,4.7,0.4,52.5,Fr,8-Jun,32,0.503608,2022,72309,"Greensboro, NC",UNC Asheville,0.476198187,27,52,6,9,0.519230769,0.666666667,3,6,0.5,0.965219,0,-2.98403,-2.91881,-0.0652237,BSth
697,Brevin Galloway,Boston College,ACC,25,46.3,86.9,21.5,40.2,42.22,0.4,7.2,11.9,14.1,20,26,0.769,28,62,0.452,0.8,2.8,11.1,Sr,2-Jun,51,0.529608,2022,46357,"Anderson, SC",Clemson,1.161290323,16,34,12,28,0.470588235,0.428571429,0,0,0,2.30244,0,-1.35396,-1.36873,0.0147755,ACC
698,Sam Griesel,North Dakota St.,Sum,25,67.9,113.9,23.2,52.8,58.2,3.9,18.1,20.6,14.8,102,135,0.756,100,196,0.51,1.1,1.3,53.6,Jr,6-Jun,5,3.01685,2022,66592,"Lincoln, NE",Nebraska,1.725516187,62,104,38,92,0.596153846,0.413043478,3,3,1,3.08544,0,3.11544,2.39065,0.724795,B10
699,Tyreke Locure,UAB,CUSA,6,4.1,72.2,22.4,36.8,35.89,0,14.4,15,23.3,1,4,0.25,4,8,0.5,0,6.2,21.1,So,Jun-00,0,-0.284866,2022,70682,"New Orleans, LA",Louisiana Monroe,1.125,3,6,1,2,0.5,0.5,0,0,0,1.16311,0,-1.15965,-3.23176,2.07211,SB
700,Jalen Hodge,James Madison,CAA,25,29.7,109.8,13.3,55.7,57.04,0.4,11,5.6,12,7,9,0.778,11,25,0.44,0,1.8,11.4,Jr,1-Jun,13,0.606059,2022,66081,"O'Fallon, IL",SIU Edwardsville,1.799946004,4,9,7,16,0.444444444,0.4375,0,0,0,0.805303,0,-0.236837,0.121688,-0.358526,OVC
701,Mason Forbes,Harvard,Ivy,11,31.3,105.5,18.1,59.7,59.18,11.2,12,8.8,23,14,26,0.538,37,62,0.597,3.8,0.8,41.9,Sr,8-Jun,21,1.34319,2022,65686,"Folsom, CA",Saint Mary's,0.619035147,36,60,1,2,0.6,0.5,10,11,0.909090909,2.19352,0,-0.301216,-0.455242,0.154026,WCC
702,Devon Savage,James Madison,CAA,15,11.9,84.9,13.8,42,42.75,6.4,10.1,6.7,22.5,2,4,0.5,6,15,0.4,3,1.3,16,Fr,4-Jun,1,-0.2562,2022,74911,"Washington, DC",Merrimack,1,6,9,0,6,0.666666667,0,0,0,0,0.566626,0,-7.1255,-5.3876,-1.7379,NEC
703,Tafari Simms,Milwaukee,Horz,26,43.5,96.3,19.2,48.3,52.94,6.3,11.1,4.7,20,32,36,0.889,46,93,0.495,1.5,1.4,23.8,Jr,7-Jun,21,0.479268,2022,73549,"Hanilton, ON",Western Michigan,0.358972584,29,49,17,44,0.591836735,0.386363636,2,3,0.666666667,1.25576,0,-4.55421,-2.55622,-1.99798,MAC
704,Bryce McBride,Eastern Michigan,MAC,23,54.2,101.7,21.8,45.7,52.84,2,7,12.3,14.4,80,100,0.8,59,118,0.5,0.5,2,48.1,Jr,2-Jun,4,1.6738,2022,72729,"Jackson, TN",Youngstown St.,1.025661538,49,91,10,27,0.538461538,0.37037037,0,0,0,1.82896,0,-1.44755,-0.378564,-1.06899,Horz
705,Jalen Blackmon,Grand Canyon,WAC,21,12.6,105.9,17,47.4,51.99,0.8,8.7,15.3,19.2,8,9,0.889,2,8,0.25,0,1.2,23.1,Fr,3-Jun,5,0.366244,2022,74421,"Marion, IN",Stetson,1.250143761,0,2,2,6,0,0.333333333,0,0,0,0.66772,0,-0.242064,-0.627844,0.385779,ASun
706,Dravon Mangum,Radford,BSth,27,53.4,101.3,18.6,49.4,52.74,6.2,15,8.8,18.1,32,43,0.744,31,62,0.5,1.3,1.5,27.9,Jr,8-Jun,20,0.956678,2022,66175,"Roxboro, NC",Louisiana Tech,0.735329239,27,45,4,17,0.6,0.235294118,1,1,1,1.66036,0,-0.336116,0.496763,-0.832879,CUSA
707,Mikey Watkins,Merrimack,NEC,29,83.8,88.7,23.2,44.7,46.69,2.3,9.9,30.5,24.2,29,41,0.707,87,198,0.439,0.4,3,14.9,Sr,11-May,5,0.421354,2022,71154,"Roselle, NJ",UMass Lowell,1.477766667,61,127,26,71,0.480314961,0.366197183,0,0,0,2.45965,0,-4.00916,-2.76239,-1.24677,AE
708,Donte Houston Jr.,UT Rio Grande Valley,WAC,17,24.1,90.9,17,57.8,56.15,9,11.3,2.3,26.5,8,19,0.421,34,58,0.586,1.9,1,29.7,Fr,9-Jun,23,0.130722,2022,74765,"Dallas, TX",Southeastern Louisiana,0.12000304,26,38,8,20,0.684210526,0.4,2,2,1,0.823704,0,-5.28837,-3.61078,-1.67759,Slnd
709,Bobby Harvey,IUPUI,Horz,8,13.5,82.6,16.5,38.8,39.83,3.3,14.5,8.6,15.9,2,3,0.667,2,15,0.133,0.9,0,7.5,Sr,3-Jun,2,-0.652302,2022,72909,"Chicago, IL",Portland St.,1,1,5,1,10,0.2,0.1,0,0,0,0.634126,0,-7.09983,-4.74338,-2.35645,BSky
710,Kerwin Walton,North Carolina,ACC,31,26.1,98.2,13.5,48.5,50.32,1.9,8,5.4,17.5,7,7,1,15,37,0.405,1,1,6.9,So,5-Jun,24,0.311723,2022,73638,"Hopkins, MN",Texas Tech,0.764770241,6,11,9,26,0.545454545,0.346153846,0,0,0,1.26035,0,-0.783064,-1.13587,0.352808,B12
711,Jo Smith,Seton Hall,BE,8,1,140.2,20.5,60,60,26.9,9,0,0,0,0,0,3,5,0.6,17.2,0,0,So,9-Jun,32,0.320493,2022,74431,"Selma, AL",Buffalo,0,3,4,0,1,0.75,0,0,1,0,0.178133,0,12.484,9.14279,3.3412,MAC
712,Jonathan Aku,Stephen F. Austin,WAC,19,5.8,57.8,24.2,33.3,35.47,14.5,18,5.3,42.7,3,7,0.429,5,15,0.333,3.7,0,46.7,Jr,10-Jun,2,-0.308081,2022,70345,"Kaduna, Nigeria",Grambling St.,0.187437114,4,9,1,6,0.444444444,0.166666667,0,2,0,0.317195,0,-16.7045,-14.4615,-2.24304,SWAC
713,Jeremiah Hernandez,Kent St.,MAC,27,27.3,87.4,12.3,40,44.26,0.7,6.1,8.3,20.9,11,13,0.846,11,28,0.393,1.9,2.6,20,So,4-Jun,33,-0.450497,2022,70249,"Chicago, IL",Southern Indiana,1.200116009,2,10,9,18,0.2,0.5,0,0,0,1.15431,0,-3.11881,-4.52323,1.40442,OVC
714,Khalen Robinson,Arkansas,SEC,19,6.4,82.6,22.2,42.9,44.69,2.3,7,24.5,28.9,4,7,0.571,3,11,0.273,0,3.5,25,So,Jun-00,2,0.0283731,2022,72943,"Little Rock, AR",Texas A&M,1.181896701,2,2,1,9,1,0.111111111,0,0,0,0.612286,0,-5.09105,-6.22404,1.133,SEC
715,Fletcher Abee,The Citadel,SC,19,78.7,112.3,16,53.5,56.62,1.6,8.4,10.2,9.7,38,49,0.776,29,57,0.509,1,1.1,26.3,So,3-Jun,5,2.36676,2021,71524,"Morganton, NC",UNC Asheville,2.1739,13,24,16,33,0.541666667,0.484848485,0,0,0,1.56558,0,-1.00768,1.05539,-2.06307,BSth
716,Ahamadou Fofana,Canisius,MAAC,29,73.9,92.1,18.8,44,47.72,1.4,12,20.3,20.7,48,65,0.738,55,135,0.407,0.3,2.3,25.9,Sr,1-Jun,1,0.518283,2022,73300,"Bronx, NY",Maryland Eastern Shore,1.507952381,20,43,35,92,0.465116279,0.380434783,0,0,0,2.40603,0,-2.73291,-2.67507,-0.0578436,MEAC
717,Jalen Cobb,Fordham,A10,14,87.7,72.3,19.9,34.6,37,1.2,14.4,27.2,21.6,13,20,0.65,26,75,0.347,1.4,3,15.7,Jr,1-Jun,2,-1.43095,2021,66401,"Decatur, GA",Mercer,1.5,13,29,12,45,0.448275862,0.266666667,1,1,1,3.43397,0,-2.13625,-3.98834,1.85209,SC
718,Francisco Farabello,TCU,B12,34,47.1,113.9,12.3,54.1,58.35,1.3,13.5,12,20.9,27,30,0.9,9,23,0.391,0.2,1.8,24.6,Jr,3-Jun,3,1.48445,2022,70936,"Canada de Gomez, Argentina",Creighton,1.535761991,6,14,3,9,0.428571429,0.333333333,0,0,0,2.22677,0,4.2644,1.44655,2.81785,BE
719,Maleeck Harden-Hayes,North Dakota St.,Sum,28,36.7,108.1,17.2,49.5,54.53,8.8,13,4.1,14.8,34,45,0.756,32,60,0.533,0.6,0.4,42.1,So,7-Jun,23,0.748614,2022,71205,"Moorhead, MN",UNC Wilmington,0.54547934,23,34,9,26,0.676470588,0.346153846,5,5,1,1.31219,0,-1.01698,0.0229112,-1.03989,CAA
720,Tamell Pearson,Western Illinois,Sum,29,62.6,105,20.6,56.1,58.83,9,16,8.3,22.6,60,87,0.69,114,199,0.573,0.9,1.3,42.2,Jr,10-Jun,2,1.38593,2022,66711,"Chicago, IL",Appalachian St.,0.507678367,78,109,36,90,0.71559633,0.4,5,5,1,1.82499,0,-2.47654,-1.13046,-1.34607,SB
721,Qua Grant,Wichita St.,Amer,28,40.2,94.5,19,42.7,45.22,3.6,11.7,22.2,20,20,32,0.625,27,71,0.38,0.5,3.8,26,Jr,1-Jun,22,0.663449,2022,74306,"DeSoto, TX",Sam Houston St.,1.689678478,23,48,4,23,0.479166667,0.173913043,1,2,0.5,1.94605,0,1.79278,-1.18157,2.97435,WAC
722,Tay Mosher,East Carolina,Amer,4,0.5,33.2,30.7,0,0,18.6,19.1,28.8,62.9,0,0,0,0,0,0,0,0,0,Fr,7-Jun,15,-0.256977,2022,74492,"The Colony, TX",Bryant,0.5,0,0,0,0,0,0,0,0,0,0.107575,0,-19.9685,-13.9973,-5.97117,NEC
723,Demarcus Sharp,Missouri St.,MVC,7,11.3,100.8,18.5,45,46.99,2.5,14.5,28.4,21.3,7,13,0.538,9,21,0.429,0.7,2.4,43.3,Sr,3-Jun,0,0.917204,2022,72913,"Charleston, MO",Northwestern St.,3.2,3,5,6,16,0.6,0.375,0,0,0,1.99077,0,-0.182427,-0.640458,0.458031,Slnd
724,Trendon Hankerson,Northern Illinois,MAC,30,83.9,95.3,19.7,47.3,49.93,1,12.1,14.8,16.1,45,60,0.75,56,138,0.406,1.3,3.1,19,Sr,2-Jun,1,0.848888,2022,67986,"Novi, MI",Akron,1.236404298,37,80,19,58,0.4625,0.327586207,0,0,0,2.89998,0,0.768454,-0.446391,1.21485,MAC
725,Desmond Cambridge Jr.,Nevada,MWC,29,78.7,102.4,23.9,53,54.49,2.9,15.1,12.2,13.8,41,57,0.719,88,169,0.521,4.1,2.9,14.4,Sr,4-Jun,4,2.93822,2022,50454,"Nashville, TN",Arizona St.,0.982107462,38,69,50,100,0.550724638,0.5,15,20,0.75,3.32764,0,5.80493,4.64991,1.15502,P12
726,James Graham III,Maryland,B10,1,0.4,85.3,33.9,0,51.28,23.2,0,0,34.9,2,2,1,0,0,0,0,0,200,Fr,8-Jun,1,0.139948,2022,75420,"Milwaukee, WI",Missouri St.,0,0,0,0,0,0,0,0,0,0,0.192774,0,-10.0204,-3.06467,-6.95572,MVC
727,Marko Lukic,Little Rock,SB,11,27.1,104.4,25.5,46.6,52.89,3.5,13.7,15.4,11.1,35,44,0.795,25,47,0.532,3.1,1.7,43.1,Jr,7-Jun,10,2.37415,2022,71648,"Belgrade, Serbia",Denver,1.142866667,17,32,8,15,0.53125,0.533333333,2,2,1,1.56466,0,1.83354,3.65687,-1.82333,Sum
728,Noah Baumann,Georgia,SEC,31,53.3,115.1,15.5,58.3,60.98,1.1,17.1,8.9,11.9,33,40,0.825,20,41,0.488,1,0.7,21.5,Sr,6-Jun,30,2.17141,2022,50939,"Phoenix, AZ",Grand Canyon,1.318162604,9,16,9,22,0.5625,0.409090909,0,0,0,1.34471,0,2.08768,3.73456,-1.64689,WAC
729,Tre Jackson,Iowa St.,B12,28,25.4,92.8,16.5,52.6,53.12,1.3,8.5,11.3,23.2,2,2,1,13,25,0.52,0.7,3.3,2.1,Jr,Jun-00,3,0.307566,2022,70715,"Columbia, SC",Western Carolina,0.869612856,8,11,5,14,0.727272727,0.357142857,0,0,0,1.68707,0,1.93116,-1.28226,3.21343,SC
730,Brycen Goodine,Providence,BE,21,9.1,101.7,17.2,45.2,53.8,1.9,9.9,3.2,17.3,12,13,0.923,2,6,0.333,0.9,3.5,41.9,Jr,4-Jun,12,0.317597,2022,71735,"New Bedford, MA",Fairfield,0.333216661,2,3,0,3,0.666666667,0,0,0,0,0.670018,0,0.802638,-1.95323,2.75587,MAAC
731,David N'Guessan,Virginia Tech,ACC,36,33.6,107.8,17.2,50.5,51.41,8.7,17.1,9.2,12.9,24,45,0.533,48,92,0.522,5.4,1.3,42.1,So,9-Jun,1,1.01521,2022,73338,"De Lier, Netherlands",Kansas St.,1.411901737,39,69,9,23,0.565217391,0.391304348,9,9,1,1.63628,0,2.51337,0.117505,2.39587,B12
732,Franck Kepnang,Oregon,P12,34,36.1,104.5,16.9,57.5,59.21,8.6,15.3,0.8,21,28,43,0.651,65,113,0.575,9,0.9,38.1,So,11-Jun,22,0.957992,2022,74203,"Yaounde, Cameroon",Washington,0.064468782,41,60,24,53,0.683333333,0.452830189,20,25,0.8,1.57772,0,0.691872,-1.70008,2.39195,P12
733,Sardaar Calhoun,Texas Tech,B12,8,4.3,110.5,21.7,47.8,53.18,2,10.9,11.9,12.8,6,7,0.857,2,5,0.4,0,2.8,30.4,Sr,6-Jun,5,0.597683,2022,72655,"Tappahannock, VA",Drake,1.333333333,2,3,0,2,0.666666667,0,1,1,1,0.843158,0,2.85961,0.975515,1.8841,MVC
734,C.J. Kelly,Massachusetts,A10,29,56.3,98.1,22.5,49,53.04,3.4,16.1,12.5,20.9,55,70,0.786,51,115,0.443,1.2,2,28.9,Jr,5-Jun,12,1.62578,2022,67875,"Long Island, NY",UCF,0.77965102,38,80,13,35,0.475,0.371428571,1,1,1,1.34782,0,-1.6126,0.671547,-2.28415,Amer
735,Benjamin Bosmans-Verdonk,Illinois,B10,24,14.1,111.5,15.4,47.2,44.24,15.5,15.2,14.4,10.3,5,17,0.294,17,36,0.472,0,2.2,47.2,So,8-Jun,13,0.606892,2022,70781,"Lommel, Belgium",South Carolina,3.000480077,12,21,5,15,0.571428571,0.333333333,1,1,1,0.949179,0,2.44622,-0.223336,2.66956,SEC
736,Keishawn Davidson,Tennessee Tech,OVC,30,81.1,110.3,17,47.1,51.56,2.8,9.3,22.8,15.5,49,53,0.925,60,148,0.405,0.2,1.3,20.5,So,2-Jun,3,2.28264,2022,70729,"Murfreesboro, TN",Belmont,2.893518519,36,72,24,76,0.5,0.315789474,0,0,0,1.69493,0,-1.04829,0.714176,-1.76246,OVC
737,D.J. Burns Jr.,Winthrop,BSth,29,51.6,107.9,32,61.7,62.27,8.1,16,15.7,18.5,43,67,0.642,187,302,0.619,2.4,1.2,22.1,Jr,9-Jun,30,2.71945,2022,65981,"Rock Hill, SC",North Carolina St.,0.523089799,97,127,90,175,0.763779528,0.514285714,4,4,1,1.61636,0,1.36798,2.27279,-0.904807,ACC
738,Justin Vander Baan,Boston College,ACC,11,4.3,116.7,13.1,50,60.47,8,24.7,6.3,16.3,7,10,0.7,3,5,0.6,2.1,2.1,166.7,So,Jul-00,32,0.399905,2022,73150,"Northbridge, MA",Lafayette,1,2,3,1,2,0.666666667,0.5,0,0,0,0.559254,0,-0.377459,-1.68756,1.3101,Pat
739,Kyle Cardaci,Coppin St.,MEAC,32,72.9,90.6,15,44.6,46.75,1.2,7.5,7.7,12,28,39,0.718,16,42,0.381,0.1,2.9,15.5,So,2-Jun,12,-0.238305,2022,67860,"Holmdel, NJ",Saint Peter's,1.096717589,12,25,4,17,0.48,0.235294118,0,0,0,2.1294,0,-2.25002,-2.49827,0.248249,MAAC
740,Deng Dut,Wyoming,MWC,11,4.8,63.5,16.8,16.7,23.67,2,10.5,16.2,16.9,3,4,0.75,1,7,0.143,0,1.9,26.7,So,4-Jun,2,-0.514849,2022,75140,"Melbourne, Australia",Southern Utah,3.250225023,1,6,0,1,0.166666667,0,0,0,0,0.550257,0,-6.37496,-6.56957,0.194618,BSky
741,Jamel Horton,Albany,AE,30,80.6,96.9,24.8,46,48.99,1.5,11.4,27.1,16.9,58,84,0.69,120,274,0.438,1.1,2,23.9,Sr,4-Jun,5,1.60988,2022,73207,"Queens, NY",Mississippi St.,1.681173913,62,134,58,140,0.462686567,0.414285714,0,0,0,2.66831,0,-0.513849,-0.145789,-0.368061,SEC
742,DeJuan Clayton,Hartford,AE,2,5.2,84.9,18.7,36.4,49.31,0,8.7,15.9,28.5,8,11,0.727,4,9,0.444,1.7,1.8,100,Sr,2-Jun,13,-0.163527,2022,46161,"Bowie, MD",California,1,5,8,2,14,0.625,0.142857143,0,0,0,1.84386,0,-6.67699,-4.37382,-2.30317,P12
743,Dearon Tucker,Indiana St.,MVC,11,8.9,98.3,19.2,40.9,48.74,13.3,18.3,7.8,17.7,9,12,0.75,9,22,0.409,4.3,0.6,54.5,So,10-Jun,35,0.402306,2022,71457,"Dallas, TX",Cal St. Northridge,0.750087504,6,15,3,7,0.4,0.428571429,1,1,1,0.820284,0,-2.98975,-2.61278,-0.376965,BW
744,Tahj Small,Tarleton St.,WAC,26,78.8,95.3,24.4,46.8,50.49,4.2,16,9.7,16.9,61,79,0.772,93,196,0.474,1.7,1.7,24.9,Sr,5-Jun,4,1.84382,2022,70581,"Durham, NC",Utah Valley,0.573524394,57,108,36,88,0.527777778,0.409090909,4,5,0.8,2.96485,0,-1.5121,-0.44729,-1.06481,WAC
745,Connor Vanover,Arkansas,SEC,14,7.6,110.3,25.4,44.1,49.94,11.7,18.7,7.7,5.8,14,17,0.824,21,38,0.553,9.1,1,33.3,Jr,3-Jul,23,0.958457,2022,65651,"Little Rock, AR",Oral Roberts,1.333177788,14,24,7,14,0.583333333,0.5,5,7,0.714285714,1.01207,0,6.19312,4.51403,1.67909,Sum
746,Keegan Harvey,College of Charleston,CAA,13,16.3,126.8,18.8,66.7,64.16,9.7,16.8,5.9,8.8,2,6,0.333,7,11,0.636,3.3,0.6,18.2,Fr,11-Jun,14,1.18658,2021,73110,"Newcastle, Australia",George Washington,1,6,8,1,3,0.75,0.333333333,0,0,0,0.614551,0,2.44369,4.10874,-1.66505,A10
747,Ben Sternberg,Cleveland St.,Horz,5,0.7,34.4,38.9,0,16.95,0,0,0,18.8,2,4,0.5,0,2,0,0,0,100,Sr,Jun-00,31,-0.297676,2022,72463,"Cleveland, OH",Missouri,0,0,1,0,1,0,0,0,0,0,0.0173605,0,-35.8204,-20.3651,-15.4554,SEC
748,Bryce Washington,Penn,Ivy,12,8.2,112.4,15.8,62.5,67.83,3.7,13.4,5.9,23.7,6,6,1,8,12,0.667,2.3,0,30,Sr,4-Jun,21,0.556981,2022,66251,"Southfield, MI",Hofstra,0.5,6,9,2,3,0.666666667,0.666666667,0,0,0,0.420254,0,-2.78694,0.980221,-3.76716,CAA
749,Erik Oliver,South Dakota,Sum,28,37.2,98.7,19.1,47.8,49.37,2.9,13.7,6.7,12.2,16,25,0.64,36,80,0.45,0.8,1.6,18.1,So,1-Jun,22,0.375627,2022,74464,"Cheyenne, WY",Tennessee Tech,0.941146366,10,16,26,64,0.625,0.40625,0,0,0,1.07474,0,-2.90831,-1.62425,-1.28407,OVC
750,Mylik Wilson,Texas Tech,B12,32,32.4,96.9,13,45.1,48.31,2.4,10.8,18.7,25.6,17,27,0.63,29,59,0.492,4.9,4.7,38,Jr,3-Jun,13,0.361902,2022,70955,"Rayville, LA",Houston,1.96278739,27,46,2,13,0.586956522,0.153846154,7,7,1,2.43506,0,7.28775,0.184644,7.1031,Amer
751,Otis Frazier III,George Mason,A10,20,13,106.2,16.8,65.8,60.47,7.8,18.5,2.7,15.8,4,14,0.286,19,27,0.704,2.4,3.4,36.8,So,6-Jun,5,0.451096,2022,73698,"Buckeye, AZ",UTEP,0.285714286,17,25,2,4,0.68,0.5,1,1,1,0.872573,0,2.04443,0.264324,1.78011,CUSA
752,Justin Winston,Robert Morris,Horz,20,32.6,95.3,22.7,51.8,55.14,2.2,14.8,8.3,22.4,23,26,0.885,47,90,0.522,2.3,1.6,18.6,Jr,8-Jun,35,0.744567,2022,71237,"West Orange, NJ",Coppin St.,0.410263314,20,34,27,56,0.588235294,0.482142857,2,2,1,1.00492,0,-4.15398,-2.0601,-2.09388,MEAC
753,Marcus Hammond,Niagara,MAAC,28,82.5,107.1,28.8,51,55.95,2.7,14.4,19.7,13.9,108,130,0.831,102,216,0.472,0.8,1.4,33,Sr,3-Jun,10,3.82567,2022,65874,"Queens, NY",Notre Dame,1.312519824,48,95,54,121,0.505263158,0.446280992,0,0,0,2.85855,0,4.08601,4.45983,-0.373819,ACC
754,Bradley Ezewiro,LSU,SEC,7,2.1,95.9,22.9,40,42.8,15.5,7.7,0,8.6,3,6,0.5,4,10,0.4,4.8,0,60,Fr,8-Jun,21,0.133984,2022,75683,"Torrance, CA",Georgetown,0,4,7,0,3,0.571428571,0,2,2,1,0.405165,0,-4.32128,-1.9907,-2.33057,BE
755,Jesse Zarzuela,Coppin St.,MEAC,20,49.8,88.7,27.6,44.6,48.47,1.1,8.9,25.6,19,53,70,0.757,56,125,0.448,0,2.4,25.9,So,3-Jun,50,1.25565,2022,71837,"Houston, TX",Central Michigan,1.064516129,25,50,29,70,0.5,0.414285714,0,0,0,2.52092,0,-2.52672,-1.01991,-1.50681,MAC
756,Tre Gomillion,Cleveland St.,Horz,29,71.3,110.2,20.2,56.8,58.86,6.2,13.1,20,21.1,56,83,0.675,103,187,0.551,1.2,2.4,36.2,Sr,4-Jun,5,2.16366,2022,71241,"Augusta, GA",Missouri,1.421893921,75,118,28,69,0.63559322,0.405797101,10,11,0.909090909,2.23911,0,0.6335,0.715242,-0.0817421,SEC
757,Jaedon LeDee,TCU,B12,23,33.4,117.6,18.9,53.8,57.95,13.6,16.4,3.8,10.7,35,50,0.7,49,87,0.563,0.9,1.2,54.9,Jr,9-Jun,23,1.95331,2021,66216,"Houston, TX",San Diego St.,0.500095841,30,38,19,49,0.789473684,0.387755102,10,11,0.909090909,1.39566,0,0.581928,1.60459,-1.02266,MWC
758,Trey Smith,San Jose St.,MWC,21,60.4,93.7,15.3,41.9,44,0.8,5.4,10.1,7.1,18,24,0.75,19,61,0.311,0,1.2,12.5,Sr,3-Jun,44,0.369309,2022,67692,"Cypress, CA",Idaho,2.923168049,6,26,13,35,0.230769231,0.371428571,0,0,0,1.59447,0,-4.23679,-1.77796,-2.45883,BSky
759,Grant Sherfield,Nevada,MWC,27,80.6,104.5,29.7,47.9,53.39,0.6,12,38.5,17,109,126,0.865,134,282,0.475,0,0.9,30.4,Jr,2-Jun,25,4.3905,2022,71825,"Fort Worth, TX",Oklahoma,1.967046154,59,105,75,176,0.561904762,0.426136364,0,0,0,2.74368,0,1.40606,3.23595,-1.82989,B12
760,Clarence Jackson,Wichita St.,Amer,28,32.9,97.3,17.9,44.1,48.5,8.6,18.3,8.3,19.7,22,30,0.733,22,49,0.449,1.5,2.2,31.9,So,7-Jun,5,0.599199,2022,73567,"Dublin, GA",Jacksonville St.,0.681812397,17,31,5,18,0.548387097,0.277777778,1,1,1,1.59064,0,-0.0539177,-1.41591,1.36199,ASun
